From	To	Species	Gene Name
109674	AMPD2_MOUSE	Mus musculus	adenosine monophosphate deaminase 2 (isoform L)
109674	A2AE27_MOUSE	Mus musculus	adenosine monophosphate deaminase 2 (isoform L)
109674	A2AE25_MOUSE	Mus musculus	adenosine monophosphate deaminase 2 (isoform L)
109674	A2AE22_MOUSE	Mus musculus	adenosine monophosphate deaminase 2 (isoform L)
74191	P2Y13_MOUSE	Mus musculus	purinergic receptor P2Y, G-protein coupled 13
74192	ARP5L_MOUSE	Mus musculus	actin related protein 2/3 complex, subunit 5-like
74192	A3KGQ6_MOUSE	Mus musculus	actin related protein 2/3 complex, subunit 5-like
13800	ENAH_MOUSE	Mus musculus	enabled homolog (Drosophila)
12751	Q8BNF3_MOUSE	Mus musculus	tripeptidyl peptidase I
12751	TPP1_MOUSE	Mus musculus	tripeptidyl peptidase I
12751	Q3TDY6_MOUSE	Mus musculus	tripeptidyl peptidase I
12751	Q3U2Z6_MOUSE	Mus musculus	tripeptidyl peptidase I
12752	O35934_MOUSE	Mus musculus	similar to CLN3; ceroid lipofuscinosis, neuronal 3, juvenile (Batten, Spielmeyer-Vogt disease)
12752	Q8C5B1_MOUSE	Mus musculus	similar to CLN3; ceroid lipofuscinosis, neuronal 3, juvenile (Batten, Spielmeyer-Vogt disease)
12752	Q811D1_MOUSE	Mus musculus	similar to CLN3; ceroid lipofuscinosis, neuronal 3, juvenile (Batten, Spielmeyer-Vogt disease)
12752	Q6PAH4_MOUSE	Mus musculus	similar to CLN3; ceroid lipofuscinosis, neuronal 3, juvenile (Batten, Spielmeyer-Vogt disease)
12752	CLN3_MOUSE	Mus musculus	similar to CLN3; ceroid lipofuscinosis, neuronal 3, juvenile (Batten, Spielmeyer-Vogt disease)
12750	Q4FJV9_MOUSE	Mus musculus	CDC like kinase 4
12750	O35611_MOUSE	Mus musculus	CDC like kinase 4
12750	CLK4_MOUSE	Mus musculus	CDC like kinase 4
76429	LHPP_MOUSE	Mus musculus	RIKEN cDNA 2310007H09 gene
13806	Q5FW97_MOUSE	Mus musculus	predicted gene 4735; enolase 1, alpha non-neuron; similar to enolase 1, alpha non-neuron; hypothetical protein LOC100044223; predicted gene 5506; predicted gene 5855; hypothetical protein LOC100045967
13806	ENOA_MOUSE	Mus musculus	predicted gene 4735; enolase 1, alpha non-neuron; similar to enolase 1, alpha non-neuron; hypothetical protein LOC100044223; predicted gene 5506; predicted gene 5855; hypothetical protein LOC100045967
13806	Q6PHC1_MOUSE	Mus musculus	predicted gene 4735; enolase 1, alpha non-neuron; similar to enolase 1, alpha non-neuron; hypothetical protein LOC100044223; predicted gene 5506; predicted gene 5855; hypothetical protein LOC100045967
13806	Q8CF78_MOUSE	Mus musculus	predicted gene 4735; enolase 1, alpha non-neuron; similar to enolase 1, alpha non-neuron; hypothetical protein LOC100044223; predicted gene 5506; predicted gene 5855; hypothetical protein LOC100045967
13809	Q6P3C1_MOUSE	Mus musculus	glutamyl aminopeptidase
13809	AMPE_MOUSE	Mus musculus	glutamyl aminopeptidase
13809	Q52JJ6_MOUSE	Mus musculus	glutamyl aminopeptidase
13809	Q8CD51_MOUSE	Mus musculus	glutamyl aminopeptidase
13808	ENOB_MOUSE	Mus musculus	enolase 3, beta muscle
13808	Q5SX61_MOUSE	Mus musculus	enolase 3, beta muscle
13808	Q5SX59_MOUSE	Mus musculus	enolase 3, beta muscle
13808	Q4FK59_MOUSE	Mus musculus	enolase 3, beta muscle
13808	Q5SX60_MOUSE	Mus musculus	enolase 3, beta muscle
13808	Q5SX58_MOUSE	Mus musculus	enolase 3, beta muscle
107321	Q8R355_MOUSE	Mus musculus	leupaxin
107321	LPXN_MOUSE	Mus musculus	leupaxin
13803	Q8C7V2_MOUSE	Mus musculus	ectodermal-neural cortex 1
13803	ENC1_MOUSE	Mus musculus	ectodermal-neural cortex 1
13803	Q8BRG4_MOUSE	Mus musculus	ectodermal-neural cortex 1
76425	CT011_MOUSE	Mus musculus	predicted gene 5206; RIKEN cDNA 2310003C23 gene
76425	A2AJ50_MOUSE	Mus musculus	predicted gene 5206; RIKEN cDNA 2310003C23 gene
69962	CA156_MOUSE	Mus musculus	RIKEN cDNA 2810422O20 gene
12757	B1AWD8_MOUSE	Mus musculus	clathrin, light polypeptide (Lca)
12757	Q3THU7_MOUSE	Mus musculus	clathrin, light polypeptide (Lca)
12757	B1AWE0_MOUSE	Mus musculus	clathrin, light polypeptide (Lca)
12757	CLCA_MOUSE	Mus musculus	clathrin, light polypeptide (Lca)
12757	B1AWD9_MOUSE	Mus musculus	clathrin, light polypeptide (Lca)
12757	Q6PFA2_MOUSE	Mus musculus	clathrin, light polypeptide (Lca)
232196	CB042_MOUSE	Mus musculus	expressed sequence C87436
69961	A2AMR8_MOUSE	Mus musculus	RIKEN cDNA 2810432D09 gene
69961	CI023_MOUSE	Mus musculus	RIKEN cDNA 2810432D09 gene
13804	NUCG_MOUSE	Mus musculus	endonuclease G
13804	Q3UN47_MOUSE	Mus musculus	endonuclease G
241593	Q3UTI7_MOUSE	Mus musculus	peptidylprolyl cis/trans isomerase, NIMA-interacting 1-like; protein (peptidyl-prolyl cis/trans isomerase) NIMA-interacting 1
241593	Q3ULQ2_MOUSE	Mus musculus	peptidylprolyl cis/trans isomerase, NIMA-interacting 1-like; protein (peptidyl-prolyl cis/trans isomerase) NIMA-interacting 1
241593	PIN1_MOUSE	Mus musculus	peptidylprolyl cis/trans isomerase, NIMA-interacting 1-like; protein (peptidyl-prolyl cis/trans isomerase) NIMA-interacting 1
80876	Q99J93_MOUSE	Mus musculus	similar to interferon induced transmembrane protein 2; interferon induced transmembrane protein 2; predicted gene 8144
80876	Q3TIG4_MOUSE	Mus musculus	similar to interferon induced transmembrane protein 2; interferon induced transmembrane protein 2; predicted gene 8144
244329	Q3UGB7_MOUSE	Mus musculus	microcephaly, primary autosomal recessive 1
244329	Q3UGD2_MOUSE	Mus musculus	microcephaly, primary autosomal recessive 1
244329	MCPH1_MOUSE	Mus musculus	microcephaly, primary autosomal recessive 1
109689	ARRB1_MOUSE	Mus musculus	arrestin, beta 1
109689	Q3U172_MOUSE	Mus musculus	arrestin, beta 1
16328	A3KGJ7_MOUSE	Mus musculus	centrosomal protein 250
16328	CP250_MOUSE	Mus musculus	centrosomal protein 250
16328	B2RWX5_MOUSE	Mus musculus	centrosomal protein 250
16328	A3KGJ8_MOUSE	Mus musculus	centrosomal protein 250
16328	Q8BZX9_MOUSE	Mus musculus	centrosomal protein 250
16329	INPP_MOUSE	Mus musculus	inositol polyphosphate-1-phosphatase
56273	B1AS89_MOUSE	Mus musculus	peroxisomal biogenesis factor 14
56273	Q9QX52_MOUSE	Mus musculus	peroxisomal biogenesis factor 14
56273	PEX14_MOUSE	Mus musculus	peroxisomal biogenesis factor 14
56275	Q3U6A2_MOUSE	Mus musculus	RNA binding motif protein 14
56275	RBM14_MOUSE	Mus musculus	RNA binding motif protein 14
56275	Q62019_MOUSE	Mus musculus	RNA binding motif protein 14
56274	Q9CW82_MOUSE	Mus musculus	serine/threonine kinase 3 (Ste20, yeast homolog)
56274	STK3_MOUSE	Mus musculus	serine/threonine kinase 3 (Ste20, yeast homolog)
12745	CLGN_MOUSE	Mus musculus	calmegin
12745	Q80YU3_MOUSE	Mus musculus	calmegin
76438	Q8C4D5_MOUSE	Mus musculus	raftlin lipid raft linker 1
76438	Q80VF9_MOUSE	Mus musculus	raftlin lipid raft linker 1
76438	RFTN1_MOUSE	Mus musculus	raftlin lipid raft linker 1
69993	Q3TVA5_MOUSE	Mus musculus	chimerin (chimaerin) 2
69993	Q3V2R3_MOUSE	Mus musculus	chimerin (chimaerin) 2
69993	CHIO_MOUSE	Mus musculus	chimerin (chimaerin) 2
12747	Q3UXB6_MOUSE	Mus musculus	CDC-like kinase 1
12747	CLK1_MOUSE	Mus musculus	CDC-like kinase 1
12747	Q3V3V3_MOUSE	Mus musculus	CDC-like kinase 1
12747	Q3UKA7_MOUSE	Mus musculus	CDC-like kinase 1
12748	Q3UFP4_MOUSE	Mus musculus	CDC-like kinase 2
12748	Q91YR2_MOUSE	Mus musculus	CDC-like kinase 2
12748	B2M0S4_MOUSE	Mus musculus	CDC-like kinase 2
12748	CLK2_MOUSE	Mus musculus	CDC-like kinase 2
232187	Q61159_MOUSE	Mus musculus	SET and MYND domain containing 5
232187	SMYD5_MOUSE	Mus musculus	SET and MYND domain containing 5
230393	A2AKL9_MOUSE	Mus musculus	cDNA sequence BC057079
230393	K1797_MOUSE	Mus musculus	cDNA sequence BC057079
230393	Q80T90_MOUSE	Mus musculus	cDNA sequence BC057079
107328	TRPT1_MOUSE	Mus musculus	tRNA phosphotransferase 1
56278	GKAP1_MOUSE	Mus musculus	G kinase anchoring protein 1
109658	A2ADZ2_MOUSE	Mus musculus	taxilin alpha
109658	A8Y5J8_MOUSE	Mus musculus	taxilin alpha
109658	Q3UXT5_MOUSE	Mus musculus	taxilin alpha
109658	A2ADZ4_MOUSE	Mus musculus	taxilin alpha
109658	TXLNA_MOUSE	Mus musculus	taxilin alpha
109658	Q8C5K1_MOUSE	Mus musculus	taxilin alpha
109658	A2ADZ3_MOUSE	Mus musculus	taxilin alpha
109658	Q3UD58_MOUSE	Mus musculus	taxilin alpha
109652	ACY1_MOUSE	Mus musculus	aminoacylase 1
16319	INCE_MOUSE	Mus musculus	inner centromere protein
56282	RM12_MOUSE	Mus musculus	mitochondrial ribosomal protein L12
27632	Q3UIA1_MOUSE	Mus musculus	RD RNA-binding protein
27632	NELFE_MOUSE	Mus musculus	RD RNA-binding protein
75273	Q9D4T3_MOUSE	Mus musculus	proline, glutamic acid and leucine rich protein 1
75273	PELP1_MOUSE	Mus musculus	proline, glutamic acid and leucine rich protein 1
56280	B1AS38_MOUSE	Mus musculus	mitochondrial ribosomal protein L37
56280	RM37_MOUSE	Mus musculus	mitochondrial ribosomal protein L37
56284	Q3URF5_MOUSE	Mus musculus	mitochondrial ribosomal protein L19
56284	Q6P8U3_MOUSE	Mus musculus	mitochondrial ribosomal protein L19
56284	RM19_MOUSE	Mus musculus	mitochondrial ribosomal protein L19
80889	MESD1_MOUSE	Mus musculus	mesoderm development candidate 1
80889	Q9EPQ5_MOUSE	Mus musculus	mesoderm development candidate 1
76448	B2RWV7_MOUSE	Mus musculus	RIKEN cDNA 2310014H01 gene
76448	PHTNS_MOUSE	Mus musculus	RIKEN cDNA 2310014H01 gene
76448	Q3U3A9_MOUSE	Mus musculus	RIKEN cDNA 2310014H01 gene
80888	HSPB8_MOUSE	Mus musculus	heat shock protein 8
106298	RRN3_MOUSE	Mus musculus	RRN3 RNA polymerase I transcription factor homolog (yeast)
106298	Q3TD74_MOUSE	Mus musculus	RRN3 RNA polymerase I transcription factor homolog (yeast)
105203	Q3TNP4_MOUSE	Mus musculus	cDNA sequence BC016423
105203	CJ018_MOUSE	Mus musculus	cDNA sequence BC016423
105203	Q3TAG2_MOUSE	Mus musculus	cDNA sequence BC016423
69987	Q3TTJ0_MOUSE	Mus musculus	RIKEN cDNA 1700026L06 gene
69987	A2AHW2_MOUSE	Mus musculus	RIKEN cDNA 1700026L06 gene
69987	CI009_MOUSE	Mus musculus	RIKEN cDNA 1700026L06 gene
109660	Q9D7P8_MOUSE	Mus musculus	chymotrypsin-like
109660	Q9DC82_MOUSE	Mus musculus	chymotrypsin-like
109660	Q9D960_MOUSE	Mus musculus	chymotrypsin-like
109660	Q9ER05_MOUSE	Mus musculus	chymotrypsin-like
107338	Q6PB54_MOUSE	Mus musculus	golgi-specific brefeldin A-resistance factor 1
107338	Q8R0M4_MOUSE	Mus musculus	golgi-specific brefeldin A-resistance factor 1
107338	Q8BY52_MOUSE	Mus musculus	golgi-specific brefeldin A-resistance factor 1
107338	Q8BYH5_MOUSE	Mus musculus	golgi-specific brefeldin A-resistance factor 1
107338	Q6DFZ1_MOUSE	Mus musculus	golgi-specific brefeldin A-resistance factor 1
107338	A0JLN9_MOUSE	Mus musculus	golgi-specific brefeldin A-resistance factor 1
107338	Q6A099_MOUSE	Mus musculus	golgi-specific brefeldin A-resistance factor 1
107338	Q3UPP2_MOUSE	Mus musculus	golgi-specific brefeldin A-resistance factor 1
69981	CC50A_MOUSE	Mus musculus	transmembrane protein 30A
80898	Q8CA64_MOUSE	Mus musculus	endoplasmic reticulum aminopeptidase 1
80898	Q6GTP5_MOUSE	Mus musculus	endoplasmic reticulum aminopeptidase 1
80898	Q8C9W5_MOUSE	Mus musculus	endoplasmic reticulum aminopeptidase 1
80898	Q8C4S7_MOUSE	Mus musculus	endoplasmic reticulum aminopeptidase 1
80898	ERAP1_MOUSE	Mus musculus	endoplasmic reticulum aminopeptidase 1
56289	Q3UIV8_MOUSE	Mus musculus	Ras association (RalGDS/AF-6) domain family member 1
56289	RASF1_MOUSE	Mus musculus	Ras association (RalGDS/AF-6) domain family member 1
56289	A9YZW8_MOUSE	Mus musculus	Ras association (RalGDS/AF-6) domain family member 1
56289	B0QZV8_MOUSE	Mus musculus	Ras association (RalGDS/AF-6) domain family member 1
80890	Q8C8J9_MOUSE	Mus musculus	tripartite motif-containing 2
80890	Q3TPI3_MOUSE	Mus musculus	tripartite motif-containing 2
80890	Q3URK9_MOUSE	Mus musculus	tripartite motif-containing 2
80890	Q5DU27_MOUSE	Mus musculus	tripartite motif-containing 2
80890	Q3UHH4_MOUSE	Mus musculus	tripartite motif-containing 2
80890	Q8CA33_MOUSE	Mus musculus	tripartite motif-containing 2
80890	TRIM2_MOUSE	Mus musculus	tripartite motif-containing 2
217364	ENASE_MOUSE	Mus musculus	endo-beta-N-acetylglucosaminidase
217364	Q3TAJ0_MOUSE	Mus musculus	endo-beta-N-acetylglucosaminidase
216233	Q8CCG3_MOUSE	Mus musculus	suppressor of cytokine signaling 2; predicted gene 8000
216233	SOCS2_MOUSE	Mus musculus	suppressor of cytokine signaling 2; predicted gene 8000
216233	Q548Q7_MOUSE	Mus musculus	suppressor of cytokine signaling 2; predicted gene 8000
217366	A2AC12_MOUSE	Mus musculus	leucine rich repeat containing 45
217366	A2AC11_MOUSE	Mus musculus	leucine rich repeat containing 45
217366	LRC45_MOUSE	Mus musculus	leucine rich repeat containing 45
217365	NPL4_MOUSE	Mus musculus	nuclear protein localization 4 homolog (S. cerevisiae)
217365	Q3UDU9_MOUSE	Mus musculus	nuclear protein localization 4 homolog (S. cerevisiae)
217365	Q3UE06_MOUSE	Mus musculus	nuclear protein localization 4 homolog (S. cerevisiae)
56347	Q9CSD3_MOUSE	Mus musculus	eukaryotic translation initiation factor 3, subunit C; similar to Eukaryotic translation initiation factor 3, subunit 8
56347	Q9CV26_MOUSE	Mus musculus	eukaryotic translation initiation factor 3, subunit C; similar to Eukaryotic translation initiation factor 3, subunit 8
56347	Q8BVX3_MOUSE	Mus musculus	eukaryotic translation initiation factor 3, subunit C; similar to Eukaryotic translation initiation factor 3, subunit 8
56347	Q3TL08_MOUSE	Mus musculus	eukaryotic translation initiation factor 3, subunit C; similar to Eukaryotic translation initiation factor 3, subunit 8
56347	Q66JU1_MOUSE	Mus musculus	eukaryotic translation initiation factor 3, subunit C; similar to Eukaryotic translation initiation factor 3, subunit 8
56347	P97398_MOUSE	Mus musculus	eukaryotic translation initiation factor 3, subunit C; similar to Eukaryotic translation initiation factor 3, subunit 8
56347	EIF3C_MOUSE	Mus musculus	eukaryotic translation initiation factor 3, subunit C; similar to Eukaryotic translation initiation factor 3, subunit 8
56349	ARHG8_MOUSE	Mus musculus	predicted gene 8990; neuroepithelial cell transforming gene 1
56349	Q3USZ7_MOUSE	Mus musculus	predicted gene 8990; neuroepithelial cell transforming gene 1
56348	Q9CSR6_MOUSE	Mus musculus	hydroxysteroid (17-beta) dehydrogenase 12
56348	Q0VGQ1_MOUSE	Mus musculus	hydroxysteroid (17-beta) dehydrogenase 12
56348	DHB12_MOUSE	Mus musculus	hydroxysteroid (17-beta) dehydrogenase 12
56348	Q8BPF1_MOUSE	Mus musculus	hydroxysteroid (17-beta) dehydrogenase 12
353047	PKHM1_MOUSE	Mus musculus	pleckstrin homology domain containing, family M (with RUN domain) member 1
12010	Q3U679_MOUSE	Mus musculus	beta-2 microglobulin
12010	Q91XJ8_MOUSE	Mus musculus	beta-2 microglobulin
12010	B2MG_MUSSP	Mus musculus	beta-2 microglobulin
12010	Q9D239_MOUSE	Mus musculus	beta-2 microglobulin
12010	B2MG_MOUSE	Mus musculus	beta-2 microglobulin
230376	Q6P252_MOUSE	Mus musculus	HAUS augmin-like complex, subunit 6
230376	Q8BQC6_MOUSE	Mus musculus	HAUS augmin-like complex, subunit 6
230376	Q6NV99_MOUSE	Mus musculus	HAUS augmin-like complex, subunit 6
230376	Q8BP50_MOUSE	Mus musculus	HAUS augmin-like complex, subunit 6
230376	Q8CB73_MOUSE	Mus musculus	HAUS augmin-like complex, subunit 6
230376	Q8CA01_MOUSE	Mus musculus	HAUS augmin-like complex, subunit 6
230376	Q69ZG0_MOUSE	Mus musculus	HAUS augmin-like complex, subunit 6
12013	Q3US63_MOUSE	Mus musculus	BTB and CNC homology 1
12013	Q3US24_MOUSE	Mus musculus	BTB and CNC homology 1
12013	Q3URL4_MOUSE	Mus musculus	BTB and CNC homology 1
12013	BACH1_MOUSE	Mus musculus	BTB and CNC homology 1
100043714	A2A977_MOUSE	Mus musculus	similar to DNA-directed RNA polymerase II 7.6 kDa polypeptide (RPB10) (RPB7.6) (RPABC5); hypothetical protein LOC100044218; predicted gene 13015; polymerase (RNA) II (DNA directed) polypeptide L; cytochrome P450, family 4, subfamily a, polypeptide 31; cytochrome P450, family 4, subfamily a, polypeptide 32; predicted gene 10774; cytochrome P450, family 4, subfamily a, polypeptide 10
100043714	A2A8T1_MOUSE	Mus musculus	similar to DNA-directed RNA polymerase II 7.6 kDa polypeptide (RPB10) (RPB7.6) (RPABC5); hypothetical protein LOC100044218; predicted gene 13015; polymerase (RNA) II (DNA directed) polypeptide L; cytochrome P450, family 4, subfamily a, polypeptide 31; cytochrome P450, family 4, subfamily a, polypeptide 32; predicted gene 10774; cytochrome P450, family 4, subfamily a, polypeptide 10
100043714	A2A8S9_MOUSE	Mus musculus	similar to DNA-directed RNA polymerase II 7.6 kDa polypeptide (RPB10) (RPB7.6) (RPABC5); hypothetical protein LOC100044218; predicted gene 13015; polymerase (RNA) II (DNA directed) polypeptide L; cytochrome P450, family 4, subfamily a, polypeptide 31; cytochrome P450, family 4, subfamily a, polypeptide 32; predicted gene 10774; cytochrome P450, family 4, subfamily a, polypeptide 10
100043714	CP4AA_MOUSE	Mus musculus	similar to DNA-directed RNA polymerase II 7.6 kDa polypeptide (RPB10) (RPB7.6) (RPABC5); hypothetical protein LOC100044218; predicted gene 13015; polymerase (RNA) II (DNA directed) polypeptide L; cytochrome P450, family 4, subfamily a, polypeptide 31; cytochrome P450, family 4, subfamily a, polypeptide 32; predicted gene 10774; cytochrome P450, family 4, subfamily a, polypeptide 10
100043714	Q06772_MOUSE	Mus musculus	similar to DNA-directed RNA polymerase II 7.6 kDa polypeptide (RPB10) (RPB7.6) (RPABC5); hypothetical protein LOC100044218; predicted gene 13015; polymerase (RNA) II (DNA directed) polypeptide L; cytochrome P450, family 4, subfamily a, polypeptide 31; cytochrome P450, family 4, subfamily a, polypeptide 32; predicted gene 10774; cytochrome P450, family 4, subfamily a, polypeptide 10
100043714	A2A976_MOUSE	Mus musculus	similar to DNA-directed RNA polymerase II 7.6 kDa polypeptide (RPB10) (RPB7.6) (RPABC5); hypothetical protein LOC100044218; predicted gene 13015; polymerase (RNA) II (DNA directed) polypeptide L; cytochrome P450, family 4, subfamily a, polypeptide 31; cytochrome P450, family 4, subfamily a, polypeptide 32; predicted gene 10774; cytochrome P450, family 4, subfamily a, polypeptide 10
100043714	Q91WU1_MOUSE	Mus musculus	similar to DNA-directed RNA polymerase II 7.6 kDa polypeptide (RPB10) (RPB7.6) (RPABC5); hypothetical protein LOC100044218; predicted gene 13015; polymerase (RNA) II (DNA directed) polypeptide L; cytochrome P450, family 4, subfamily a, polypeptide 31; cytochrome P450, family 4, subfamily a, polypeptide 32; predicted gene 10774; cytochrome P450, family 4, subfamily a, polypeptide 10
100043714	A2A8S8_MOUSE	Mus musculus	similar to DNA-directed RNA polymerase II 7.6 kDa polypeptide (RPB10) (RPB7.6) (RPABC5); hypothetical protein LOC100044218; predicted gene 13015; polymerase (RNA) II (DNA directed) polypeptide L; cytochrome P450, family 4, subfamily a, polypeptide 31; cytochrome P450, family 4, subfamily a, polypeptide 32; predicted gene 10774; cytochrome P450, family 4, subfamily a, polypeptide 10
100043714	RPAB5_MOUSE	Mus musculus	similar to DNA-directed RNA polymerase II 7.6 kDa polypeptide (RPB10) (RPB7.6) (RPABC5); hypothetical protein LOC100044218; predicted gene 13015; polymerase (RNA) II (DNA directed) polypeptide L; cytochrome P450, family 4, subfamily a, polypeptide 31; cytochrome P450, family 4, subfamily a, polypeptide 32; predicted gene 10774; cytochrome P450, family 4, subfamily a, polypeptide 10
100043714	Q9QYM6_MOUSE	Mus musculus	similar to DNA-directed RNA polymerase II 7.6 kDa polypeptide (RPB10) (RPB7.6) (RPABC5); hypothetical protein LOC100044218; predicted gene 13015; polymerase (RNA) II (DNA directed) polypeptide L; cytochrome P450, family 4, subfamily a, polypeptide 31; cytochrome P450, family 4, subfamily a, polypeptide 32; predicted gene 10774; cytochrome P450, family 4, subfamily a, polypeptide 10
