From	To
78523	RM09_MOUSE
227619	MA1B1_MOUSE
67180	YIPF5_MOUSE
108687	Q8BJT9_MOUSE
72429	DJC25_MOUSE
66827	TTC1_MOUSE
243272	B2RRI2_MOUSE
114641	Q5M9K9_MOUSE
114641	RL31_MOUSE
70591	NJMU_MOUSE
16796	LASP1_MOUSE
16796	Q543N3_MOUSE
217708	B2RQ11_MOUSE
217708	LIN52_MOUSE
228875	Q5GMH2_MOUSE
228875	S35C2_MOUSE
67091	TPC6A_MOUSE
232989	HNRL1_MOUSE
68038	CHID1_MOUSE
56703	Q562G0_MOUSE
100503890	PT100_MOUSE
245007	Q3LR78_MOUSE
11765	AP1G1_MOUSE
11765	Q8CBB7_MOUSE
65019	RL23_MOUSE
11909	ATF2_MOUSE
11909	Q543G2_MOUSE
11909	Q640L6_MOUSE
11909	Q68FE3_MOUSE
11909	Q8CBR9_MOUSE
67300	CLH1_MOUSE
23950	DNJB6_MOUSE
23950	G3X8S5_MOUSE
14751	G6PI_MOUSE
15441	HP1B3_MOUSE
20441	Q3UWD5_MOUSE
20441	Q9CZ48_MOUSE
20441	Q9DBB6_MOUSE
20441	SIAT6_MOUSE
13480	DPM1_MOUSE
246179	FKTN_MOUSE
19258	PTN4_MOUSE
19258	Q8BQQ4_MOUSE
233065	ALKB6_MOUSE
58239	DEXI_MOUSE
68833	PDCL3_MOUSE
641340	NRBF2_MOUSE
27883	Q8BTN3_MOUSE
70584	PAK4_MOUSE
69408	DJC17_MOUSE
269254	SETX_MOUSE
330177	B2RY27_MOUSE
330177	TAOK3_MOUSE
66126	ELOF1_MOUSE
66126	Q545S6_MOUSE
16852	LEG1_MOUSE
76366	A4QMQ0_MOUSE
76366	IF3M_MOUSE
23900	HCST_MOUSE
70081	E9Q6M3_MOUSE
66724	B1ASY9_MOUSE
66724	Q9D5S8_MOUSE
66724	TAB3_MOUSE
67367	PAXB1_MOUSE
67742	SAMN1_MOUSE
74256	CYLD_MOUSE
67713	D3Z5K6_MOUSE
67713	G3X8S1_MOUSE
67713	TIM14_MOUSE
170460	STAR5_MOUSE
102193	ZDHC7_MOUSE
237615	ANR52_MOUSE
22363	VPRE2_MOUSE
226541	KLH20_MOUSE
109050	F212B_MOUSE
53612	Q91XH6_MOUSE
224109	NRROS_MOUSE
20439	Q3UEV2_MOUSE
20439	SIAH2_MOUSE
22365	VPS45_MOUSE
67398	SRPR_MOUSE
12257	Q541E3_MOUSE
12257	TSPO_MOUSE
74200	K0907_MOUSE
98488	Q3TMP1_MOUSE
67775	RTP4_MOUSE
76899	GOGA1_MOUSE
50875	Q3TFA9_MOUSE
50875	TMOD3_MOUSE
26921	B2RUE8_MOUSE
26921	B7ZNR8_MOUSE
26921	B7ZNR9_MOUSE
26921	F8VPL5_MOUSE
26921	M4K4_MOUSE
26921	Q3UTY9_MOUSE
21894	Q0V930_MOUSE
21894	Q3UHS6_MOUSE
21894	Q80TM2_MOUSE
21894	TLN1_MOUSE
67556	PIGM_MOUSE
399566	BTBD6_MOUSE
399566	G5E817_MOUSE
626391	Q3V1G7_MOUSE
70456	MPC2_MOUSE
225467	PGTB1_MOUSE
66861	DJC10_MOUSE
66861	Q9CUG0_MOUSE
266690	NB5R4_MOUSE
328133	S39A9_MOUSE
66616	Q3U1P2_MOUSE
66616	SNX9_MOUSE
18203	NTAN1_MOUSE
18203	Q8BRX4_MOUSE
14360	FYN_MOUSE
52132	CCD97_MOUSE
70640	DCP2_MOUSE
70640	Q3U671_MOUSE
68597	CC167_MOUSE
22712	E9PW05_MOUSE
20198	Q545V2_MOUSE
20198	S10A4_MOUSE
53421	S61A1_MOUSE
14252	FLOT2_MOUSE
14252	Q3UEG9_MOUSE
53860	A2A6U3_MOUSE
53860	SEPT9_MOUSE
108657	G5E872_MOUSE
52013	R3HCL_MOUSE
77006	DDRGK_MOUSE
22718	Q8K0D9_MOUSE
16184	IL2RA_MOUSE
16184	Q544I2_MOUSE
52538	THIM_MOUSE
71914	ANTR2_MOUSE
71914	Q3TCL6_MOUSE
68564	NUFP2_MOUSE
27015	POLK_MOUSE
27015	Q5Q9H7_MOUSE
22330	VINC_MOUSE
74414	B2RX77_MOUSE
74414	RPC3_MOUSE
67501	A6H6M8_MOUSE
67501	CCD50_MOUSE
67501	Q3TNK7_MOUSE
66549	AGGF1_MOUSE
66549	Q3V1B3_MOUSE
68339	DAPLE_MOUSE
51793	DDAH2_MOUSE
51793	O08972_MOUSE
237222	A2AEG2_MOUSE
237222	OFD1_MOUSE
237222	Q3URP3_MOUSE
66660	B9EI57_MOUSE
66660	SLTM_MOUSE
219150	H3BK67_MOUSE
219150	H3BKM3_MOUSE
219150	HMBX1_MOUSE
76485	GL8D1_MOUSE
20525	GTR1_MOUSE
208211	ALG1_MOUSE
19712	REST_MOUSE
71268	E9QN52_MOUSE
71268	LRRF2_MOUSE
71591	Q6PCX8_MOUSE
215436	S35E3_MOUSE
17764	MTF1_MOUSE
17764	Q8BSY2_MOUSE
105501	ABHD4_MOUSE
105501	Q3U7M5_MOUSE
105501	Q8C0M2_MOUSE
19946	Q497D7_MOUSE
19946	Q58DZ3_MOUSE
19946	Q5PR15_MOUSE
19946	RL30_MOUSE
67370	Q2TAX9_MOUSE
67370	Q3UTP2_MOUSE
67370	Q69Z88_MOUSE
67370	Q7TSV0_MOUSE
231769	SFSWA_MOUSE
101497	D3Z5N8_MOUSE
101497	E9QKB6_MOUSE
101497	G5E8T4_MOUSE
101497	PKHG2_MOUSE
15239	HGS_MOUSE
15239	Q3UMA3_MOUSE
50798	GLCNE_MOUSE
50798	Q3TCI8_MOUSE
50798	Q3UW64_MOUSE
70382	Q4VBE7_MOUSE
260409	BORG2_MOUSE
69181	DYRK2_MOUSE
20318	CAB45_MOUSE
72084	PIGX_MOUSE
66515	A9C491_MOUSE
66515	CUL7_MOUSE
240880	PACE1_MOUSE
65960	TWSG1_MOUSE
76846	Q9CXW7_MOUSE
76846	RS9_MOUSE
18685	PHTF1_MOUSE
18685	Q5IBN5_MOUSE
18685	Q80YS3_MOUSE
18685	Q8C2F6_MOUSE
665775	E9Q6J5_MOUSE
665775	O35243_MOUSE
665775	Q80TF0_MOUSE
665775	Q8BHG7_MOUSE
22682	ZFAN5_MOUSE
17283	MEN1_MOUSE
233812	CP052_MOUSE
71723	DHX34_MOUSE
71723	Q66JM5_MOUSE
230696	CA050_MOUSE
67480	CWC25_MOUSE
66700	CHMP3_MOUSE
67549	GPHR_MOUSE
227615	TM203_MOUSE
64930	TSC1_MOUSE
66404	RTF2_MOUSE
230145	GLT12_MOUSE
230145	Q60GT3_MOUSE
245847	NAGA_MOUSE
20520	Q5SX17_MOUSE
20520	S22A5_MOUSE
26394	LYPA2_MOUSE
226442	ZN281_MOUSE
170770	B2RVL4_MOUSE
170770	BBC3_MOUSE
79555	CF062_MOUSE
79555	Q3TVJ4_MOUSE
13595	EBP_MOUSE
21951	TNKS1_MOUSE
240442	ADNP2_MOUSE
74006	DNM1L_MOUSE
74006	E9PUD2_MOUSE
68135	EIF3H_MOUSE
68135	Q5M9L0_MOUSE
225164	MIB1_MOUSE
27361	MSRB1_MOUSE
76192	ABD12_MOUSE
52535	MET17_MOUSE
112406	EGLN2_MOUSE
112406	Q80X29_MOUSE
22217	UBP12_MOUSE
72399	BRAP_MOUSE
66087	EMC3_MOUSE
101604	E9PZQ8_MOUSE
109284	B2RRK4_MOUSE
109284	R3HD4_MOUSE
67797	SNR48_MOUSE
215476	E9Q7C4_MOUSE
215476	Q3UYV6_MOUSE
215476	Q6UDR4_MOUSE
269997	Q8BHM7_MOUSE
382014	ANO8_MOUSE
75826	SENP2_MOUSE
72392	Q8BM80_MOUSE
72392	TM175_MOUSE
22661	Q3UJ69_MOUSE
22661	Q548L0_MOUSE
22661	ZN148_MOUSE
56550	Q3UT95_MOUSE
56550	UB2D2_MOUSE
68634	TM2D3_MOUSE
29812	NDRG3_MOUSE
29812	Q544I1_MOUSE
29812	Q8VCV2_MOUSE
54473	TOLIP_MOUSE
232947	PPR37_MOUSE
83493	SAC1_MOUSE
226654	E9PY03_MOUSE
19158	CYH2_MOUSE
19158	Q99KH2_MOUSE
234413	E9Q4R5_MOUSE
70925	CARF_MOUSE
234384	M17L2_MOUSE
243833	Q8BGV5_MOUSE
243833	Q8BJ50_MOUSE
14467	Q7TMG8_MOUSE
56705	E9Q5D6_MOUSE
56705	RANB9_MOUSE
74840	Q3TMX5_MOUSE
71238	ACN9_MOUSE
71238	Q0VF92_MOUSE
19043	PPM1B_MOUSE
19043	Q546R1_MOUSE
19043	Q99NF7_MOUSE
72114	ZBED3_MOUSE
18738	PIPNA_MOUSE
18738	Q5ND42_MOUSE
225471	TCAM2_MOUSE
225131	WAC_MOUSE
192185	NADK_MOUSE
192185	Q3UGI1_MOUSE
20230	E9PVB7_MOUSE
20230	E9Q535_MOUSE
20230	SATB1_MOUSE
65107	LRP10_MOUSE
235184	MSD2_MOUSE
74022	D3YYT1_MOUSE
74022	GLYR1_MOUSE
104130	NDUBB_MOUSE
229603	OTU7B_MOUSE
227867	EPC2_MOUSE
227867	Q3TNY4_MOUSE
12042	B7ZWE5_MOUSE
12042	BCL10_MOUSE
56217	B2RRY4_MOUSE
56217	MPP5_MOUSE
21341	TAF1C_MOUSE
22169	CMPK2_MOUSE
67490	UFL1_MOUSE
70351	E9PX53_MOUSE
70351	E9QPR5_MOUSE
70351	PP4R1_MOUSE
70351	Q3TLM9_MOUSE
26411	M4K1_MOUSE
26411	Q3UPT4_MOUSE
53312	NUB1_MOUSE
53312	Q3UYM1_MOUSE
69550	BST2_MOUSE
57296	PSMD8_MOUSE
57296	Q9CPS5_MOUSE
52668	E9Q1C5_MOUSE
52668	Q70LM9_MOUSE
52668	Q70LN0_MOUSE
52668	Q8C6G0_MOUSE
52668	Q9D1E1_MOUSE
78428	WIBG_MOUSE
30930	VP26A_MOUSE
51812	MCRS1_MOUSE
51812	Q3TJY1_MOUSE
51812	Q3TYU7_MOUSE
16568	B1AQZ2_MOUSE
16568	KIF3A_MOUSE
271221	F8WGX2_MOUSE
19647	RBBP6_MOUSE
67369	QPCTL_MOUSE
66059	KTAP2_MOUSE
242521	KLHL9_MOUSE
224938	PJA2_MOUSE
228998	ARFG1_MOUSE
228998	Q3TGS9_MOUSE
228998	Q6PB94_MOUSE
228998	V9GWV1_MOUSE
228998	V9GXM1_MOUSE
69367	A2A5W4_MOUSE
69367	GLRX2_MOUSE
69367	Q3UQ95_MOUSE
77573	VP33A_MOUSE
70387	TTC9C_MOUSE
67610	RSPRY_MOUSE
66421	CA052_MOUSE
56205	ENSA_MOUSE
71885	FP100_MOUSE
18106	CD244_MOUSE
319176	H2A2C_MOUSE
319176	Q149V4_MOUSE
66682	TPPC5_MOUSE
27375	Q3UZ47_MOUSE
27375	Q921G9_MOUSE
108086	RN216_MOUSE
78796	Q08EK6_MOUSE
78796	ZCHC4_MOUSE
12193	TISD_MOUSE
12648	CHD1_MOUSE
99375	CUL4A_MOUSE
114565	E9Q3R9_MOUSE
114565	E9Q444_MOUSE
114565	G3X9A3_MOUSE
114565	Q6ZPV6_MOUSE
114565	Q80XC5_MOUSE
114565	Q8CC25_MOUSE
114565	Q8CDB1_MOUSE
269999	A3KCG3_MOUSE
269999	ORAI3_MOUSE
277250	B9EKS2_MOUSE
277250	KDM3B_MOUSE
75137	RPRD2_MOUSE
214742	B2RSN6_MOUSE
214742	RCOR3_MOUSE
26395	MP2K1_MOUSE
26395	Q3TMJ8_MOUSE
227102	ORML1_MOUSE
210982	B2RX81_MOUSE
210982	GSC1L_MOUSE
23857	DMTF1_MOUSE
27801	Q2TGE7_MOUSE
27801	ZDHC8_MOUSE
107951	CDK9_MOUSE
66306	FA53C_MOUSE
22778	G5E8H3_MOUSE
22778	Q3UQ33_MOUSE
22778	Q5SWU0_MOUSE
22778	Q8C5P6_MOUSE
22778	Q8C9X3_MOUSE
68436	RL34_MOUSE
212139	C2D1A_MOUSE
77853	MSL2_MOUSE
105439	SLAI1_MOUSE
67427	Q5BLK2_MOUSE
67427	RS20_MOUSE
192236	E9PYL0_MOUSE
192236	E9Q045_MOUSE
192236	HPS1_MOUSE
192236	Q3U309_MOUSE
106583	Q8C9D3_MOUSE
106583	SCAF8_MOUSE
66586	CRLS1_MOUSE
23897	B9EJR4_MOUSE
23897	HAX1_MOUSE
23897	Q3UXX9_MOUSE
23897	Q8R5I5_MOUSE
54393	GABR1_MOUSE
68255	TM86B_MOUSE
68273	PMGT1_MOUSE
353310	E9PXD8_MOUSE
353310	F6M3K1_MOUSE
353310	ZN703_MOUSE
170749	MTMR4_MOUSE
68082	Q99N12_MOUSE
252870	E9PXY8_MOUSE
252870	F8VPX1_MOUSE
252870	UBP7_MOUSE
109161	D3Z647_MOUSE
109161	UB2Q2_MOUSE
13360	DHCR7_MOUSE
66199	COMD4_MOUSE
13653	EGR1_MOUSE
13653	Q544D6_MOUSE
13653	Q8CAT6_MOUSE
12328	CAMLG_MOUSE
59048	C1GLC_MOUSE
56737	ALG2_MOUSE
223754	TB22A_MOUSE
72938	IFT25_MOUSE
22327	PFD3_MOUSE
100040462	MNDAL_MOUSE
654795	D39U1_MOUSE
228136	ZDHC5_MOUSE
66541	IMP1L_MOUSE
100972	Q3TTF7_MOUSE
100972	Q3TWY9_MOUSE
100972	RAB28_MOUSE
69131	CDK12_MOUSE
71999	FBX22_MOUSE
71999	Q3V492_MOUSE
15531	NDST1_MOUSE
194268	CA109_MOUSE
117146	UBE3B_MOUSE
67773	KAT8_MOUSE
213498	Q68FM7_MOUSE
72308	G3X8S2_MOUSE
28081	A2A6P4_MOUSE
28081	Q3TYF6_MOUSE
28081	Q9CQP1_MOUSE
18607	F2Z3X6_MOUSE
18607	PDPK1_MOUSE
18607	Q3TRL2_MOUSE
18607	Q3UGN6_MOUSE
18607	Q3UHZ0_MOUSE
20280	NLTP_MOUSE
66839	DELE_MOUSE
319518	PDPR_MOUSE
230125	S2551_MOUSE
241066	A8VI08_MOUSE
241066	CARTF_MOUSE
106338	NSUN3_MOUSE
16834	COG1_MOUSE
12282	HYOU1_MOUSE
210710	GAB3_MOUSE
74374	CL16A_MOUSE
70599	SSFA2_MOUSE
53858	RWD2B_MOUSE
18139	E9QML5_MOUSE
18139	ZN638_MOUSE
21824	Q543W3_MOUSE
21824	TRBM_MOUSE
67025	Q8VC94_MOUSE
67025	RL11_MOUSE
51885	GCP4_MOUSE
51885	Q543T6_MOUSE
103135	PAN2_MOUSE
107035	FBX38_MOUSE
67130	NDUA6_MOUSE
14489	MTPN_MOUSE
58911	SUMF1_MOUSE
67863	M2OM_MOUSE
67863	Q5SX53_MOUSE
14583	GFPT1_MOUSE
21417	ZEB1_MOUSE
69900	MFS11_MOUSE
226418	OTU1_MOUSE
106489	SFT2A_MOUSE
114615	RNZ1_MOUSE
234814	MTHSD_MOUSE
78232	TPC6B_MOUSE
55979	PLCA_MOUSE
63985	GMFB_MOUSE
63985	Q80X87_MOUSE
98732	E9QKE4_MOUSE
98732	Q3UEY3_MOUSE
98732	Q8BYZ6_MOUSE
98732	RBGPR_MOUSE
70527	STABP_MOUSE
73178	Q3TXX8_MOUSE
73178	Q6PDL3_MOUSE
73178	Q9CXQ9_MOUSE
73178	WASL_MOUSE
22697	ZSC21_MOUSE
71799	PTCD1_MOUSE
14667	Q5F1Z8_MOUSE
14667	SAP3_MOUSE
235315	RN214_MOUSE
66124	JOS2_MOUSE
52440	TAXB1_MOUSE
20024	TCP4_MOUSE
67393	CXXC5_MOUSE
67887	SARAF_MOUSE
74352	Q3ULL7_MOUSE
74352	Q9D654_MOUSE
13144	DAPK3_MOUSE
13144	Q05A21_MOUSE
66361	ZFAN1_MOUSE
72323	ASB6_MOUSE
381201	AP5B1_MOUSE
94218	CNNM3_MOUSE
76893	CERS2_MOUSE
70093	Q29ST1_MOUSE
70093	UB2Q1_MOUSE
12215	BASI_MOUSE
22678	ZFP2_MOUSE
19934	Q4VAG4_MOUSE
19934	RL22_MOUSE
66646	B2KGF0_MOUSE
66646	RPE_MOUSE
72825	MON1A_MOUSE
68044	CHAC2_MOUSE
73582	B9EHP1_MOUSE
73582	CMKMT_MOUSE
98710	MSS4_MOUSE
21340	TAF1B_MOUSE
233900	BRE1B_MOUSE
104318	KC1D_MOUSE
104318	Q3UBT6_MOUSE
12183	PMGE_MOUSE
67922	FA32A_MOUSE
238386	BTBD7_MOUSE
68185	COA4_MOUSE
233902	FXL19_MOUSE
26919	ZN346_MOUSE
72656	INT8_MOUSE
79459	A6ZI47_MOUSE
208043	Q3URP1_MOUSE
208043	SET1B_MOUSE
66904	E9Q1J7_MOUSE
66904	PCCB_MOUSE
319565	SYNE2_MOUSE
108160	FA50A_MOUSE
14247	FLI1_MOUSE
14247	Q544B3_MOUSE
53902	RCAN3_MOUSE
213760	PPCEL_MOUSE
213760	Q8BKS6_MOUSE
218811	G3X972_MOUSE
218811	Q80U83_MOUSE
110172	S35B1_MOUSE
215351	F6Z9A1_MOUSE
215351	SENP6_MOUSE
21682	Q3TH41_MOUSE
21682	Q3U436_MOUSE
21682	Q8CFK4_MOUSE
21682	TEC_MOUSE
16477	JUNB_MOUSE
16477	Q569U6_MOUSE
16438	ITPR1_MOUSE
16438	Q3UVA1_MOUSE
16438	Q8BQN0_MOUSE
16438	Q8C7X9_MOUSE
16438	Q8C8N0_MOUSE
70612	TM230_MOUSE
67712	MFRN1_MOUSE
67712	Q9CQG7_MOUSE
69171	CNPD1_MOUSE
77044	E9Q7E2_MOUSE
77044	Q9D982_MOUSE
12995	CSK21_MOUSE
207806	B2RUQ2_MOUSE
170758	Q14A12_MOUSE
170758	RAC3_MOUSE
93697	NARG2_MOUSE
13209	DDX6_MOUSE
107650	PI4KB_MOUSE
66291	SMIM8_MOUSE
22763	ZFR_MOUSE
16886	LIMK2_MOUSE
16886	Q5NC03_MOUSE
16886	Q8BS94_MOUSE
80905	POLH_MOUSE
107358	TM9S3_MOUSE
17828	BL1S5_MOUSE
20185	Q5PRE9_MOUSE
20185	Q5RIM6_MOUSE
20185	Q8BK32_MOUSE
20185	Q8CHB6_MOUSE
99237	TM9S4_MOUSE
71777	D3YUP8_MOUSE
71777	ING3_MOUSE
75894	ADAL_MOUSE
72065	RAP2C_MOUSE
76199	E9QLJ3_MOUSE
76199	MD13L_MOUSE
76199	Q6GQS5_MOUSE
215512	F117A_MOUSE
14547	GDAP2_MOUSE
64099	E9PYG5_MOUSE
64099	PARVG_MOUSE
64099	Q8CEF2_MOUSE
57438	MARH7_MOUSE
20115	Q4FZE6_MOUSE
20115	RS7_MOUSE
226090	ERMP1_MOUSE
56249	ARP8_MOUSE
14679	GNAI3_MOUSE
215751	GINM1_MOUSE
215751	Q3UN36_MOUSE
53325	BANP_MOUSE
245469	PDZD4_MOUSE
67812	Q8C0Z0_MOUSE
67812	UBXN4_MOUSE
66989	KCD20_MOUSE
72886	CCD94_MOUSE
23806	ARI1_MOUSE
74277	CHIC2_MOUSE
75782	G5E886_MOUSE
75782	G5E887_MOUSE
75782	LCA5_MOUSE
57748	JMY_MOUSE
140721	CSKI2_MOUSE
17907	MLRS_MOUSE
17907	Q545G1_MOUSE
13544	DVL3_MOUSE
13544	E9Q967_MOUSE
74841	UBP38_MOUSE
74131	SASH3_MOUSE
230582	NB5R5_MOUSE
76742	SNX27_MOUSE
68592	SYF2_MOUSE
260302	A2A9W7_MOUSE
260302	GGA3_MOUSE
27388	PTSS2_MOUSE
66111	TMED3_MOUSE
71955	IST1_MOUSE
20091	Q564F3_MOUSE
20091	RS3A_MOUSE
67667	ALKB8_MOUSE
97387	STRN4_MOUSE
16971	LRP1_MOUSE
16971	Q3U454_MOUSE
23789	A2RS22_MOUSE
23789	COR1B_MOUSE
22210	A2RSE4_MOUSE
22210	UBE2B_MOUSE
76501	COMD9_MOUSE
12054	BCL7B_MOUSE
68002	CF057_MOUSE
78752	CGAT2_MOUSE
268822	ADCK5_MOUSE
268822	E9PUK2_MOUSE
74392	CYTSA_MOUSE
74392	Q6GQV8_MOUSE
74392	Q8C9Q9_MOUSE
74349	F16A2_MOUSE
74349	J3QP99_MOUSE
218271	B4GT7_MOUSE
218271	Q3TAW1_MOUSE
72873	BBOF1_MOUSE
22642	A6H6B9_MOUSE
22642	ZBT17_MOUSE
19941	Q4FZH2_MOUSE
19941	RL26_MOUSE
69398	H3BJZ2_MOUSE
30960	VAPA_MOUSE
69710	ARAP1_MOUSE
69710	E9PUB0_MOUSE
193116	SLU7_MOUSE
22344	Q5SXC4_MOUSE
22746	Q7TMC9_MOUSE
70791	G5E823_MOUSE
70791	SYHM_MOUSE
56324	Q3TGH8_MOUSE
56324	STAM2_MOUSE
66437	D3YZ32_MOUSE
66437	FIS1_MOUSE
66437	G3X9U9_MOUSE
66272	COX16_MOUSE
195522	A2A7P4_MOUSE
195522	ZN691_MOUSE
192662	GDIR1_MOUSE
235442	Q0PD49_MOUSE
235442	RAB8B_MOUSE
67399	PDLI7_MOUSE
67399	Q8BVJ7_MOUSE
67099	MT21A_MOUSE
19143	Q543E3_MOUSE
19143	ST14_MOUSE
213491	SZRD1_MOUSE
230279	CI091_MOUSE
381356	FLOWR_MOUSE
54387	GANP_MOUSE
73692	CE042_MOUSE
27360	ADDG_MOUSE
27360	Q3UNK1_MOUSE
27360	Q8BM29_MOUSE
107999	GTPB6_MOUSE
107999	Q8K372_MOUSE
69151	LZIC_MOUSE
71732	VPS11_MOUSE
211446	EXOC3_MOUSE
211446	Q8K0E2_MOUSE
19302	PEX2_MOUSE
19302	Q91YZ5_MOUSE
233033	G5E8A7_MOUSE
236794	A1L3P4_MOUSE
227334	UBP40_MOUSE
269614	PANK4_MOUSE
69256	Q7TNK4_MOUSE
56878	E9PZ21_MOUSE
56878	Q3TTX8_MOUSE
56878	Q3UKR8_MOUSE
56878	RBMS1_MOUSE
59288	DCTN5_MOUSE
69863	Q8CCY2_MOUSE
69863	TT39B_MOUSE
26400	MP2K7_MOUSE
73910	RHG18_MOUSE
98685	TRM1L_MOUSE
66736	EMC2_MOUSE
66736	Q6A0D1_MOUSE
100503670	Q3TKR5_MOUSE
100503670	Q58EU6_MOUSE
100503670	RL5_MOUSE
17428	MNT_MOUSE
244962	G3UWA3_MOUSE
244962	SNX14_MOUSE
15205	HES1_MOUSE
15205	Q3UZZ2_MOUSE
69178	SNX5_MOUSE
81898	G5E866_MOUSE
81898	Q3US00_MOUSE
81898	Q8C2Y9_MOUSE
81898	Q8C839_MOUSE
216859	ACAP1_MOUSE
242418	DCA10_MOUSE
22341	VEGFC_MOUSE
17281	FYCO1_MOUSE
22222	UBR1_MOUSE
75660	LIN37_MOUSE
13929	AMZ2_MOUSE
13929	B1AT59_MOUSE
71517	CP062_MOUSE
71517	I1E4X5_MOUSE
240476	G3UVV3_MOUSE
20523	UCP5_MOUSE
55943	STX8_MOUSE
67068	DLRB1_MOUSE
101095	E9PVC2_MOUSE
67064	CH1B1_MOUSE
113868	THIKA_MOUSE
67706	T179B_MOUSE
22186	Q66JP1_MOUSE
22186	RL40_MOUSE
244891	B2RXS3_MOUSE
244891	F8VQ70_MOUSE
330959	E9QPK5_MOUSE
330959	SNPC5_MOUSE
74213	E9PUF4_MOUSE
74213	RBM26_MOUSE
78251	E9PXJ4_MOUSE
20911	Q548T0_MOUSE
20911	STXB2_MOUSE
13138	DAG1_MOUSE
13138	Q544G5_MOUSE
13138	Q8BPJ7_MOUSE
13138	Q8CBE6_MOUSE
27061	BAP31_MOUSE
26416	MK14_MOUSE
26416	Q5U421_MOUSE
11767	AP1M1_MOUSE
11767	Q3UG16_MOUSE
209456	ASPP2_MOUSE
209456	E9QJU8_MOUSE
69641	Q3UWE6_MOUSE
69641	Q9D721_MOUSE
77781	EPMIP_MOUSE
231855	AP5Z1_MOUSE
68818	ZFN2B_MOUSE
72720	Q640N4_MOUSE
19328	RAB12_MOUSE
231151	D3Z4Z0_MOUSE
21428	A2BFB0_MOUSE
21428	A2BFB1_MOUSE
21428	A2BFB2_MOUSE
21428	MLX_MOUSE
21428	Q3UQB4_MOUSE
213673	KCT2_MOUSE
213673	Q3U339_MOUSE
27207	Q3UC02_MOUSE
27207	RS11_MOUSE
97484	COG8_MOUSE
55946	AP3M1_MOUSE
74132	RNF6_MOUSE
381510	D19L4_MOUSE
24100	TPRA1_MOUSE
67785	ZMYM4_MOUSE
231386	Q8C4W4_MOUSE
231386	YTDC1_MOUSE
224585	E9Q459_MOUSE
224585	Q3UPQ5_MOUSE
244721	G3X996_MOUSE
244721	Q8BIQ2_MOUSE
68721	CK001_MOUSE
68721	H3BL73_MOUSE
100041574	Q8C5D3_MOUSE
70428	RPC2_MOUSE
70266	KAT1_MOUSE
70266	Q05CI8_MOUSE
67074	B9EKJ3_MOUSE
67074	MON2_MOUSE
55927	HES6_MOUSE
20182	Q3TWJ1_MOUSE
20182	Q8VCR0_MOUSE
20182	RXRB_MOUSE
244237	Q3U3N2_MOUSE
244237	TNR26_MOUSE
67542	COG6_MOUSE
216157	MBRL_MOUSE
268936	B2KF05_MOUSE
67861	G5E895_MOUSE
67861	Q8BIV6_MOUSE
71997	SMG9_MOUSE
14533	BL1S1_MOUSE
380732	B7ZP19_MOUSE
380732	MILR1_MOUSE
27406	ABCF3_MOUSE
243371	LRC61_MOUSE
50720	E9QNY8_MOUSE
50720	SACS_MOUSE
17904	MYL6_MOUSE
17904	Q642K0_MOUSE
69786	TPRKB_MOUSE
381410	H7BX78_MOUSE
381410	Q3V1D8_MOUSE
50790	ACSL4_MOUSE
50790	Q8BW44_MOUSE
50790	Q91YN3_MOUSE
18033	NFKB1_MOUSE
68972	D3Z0V5_MOUSE
68972	E9QL22_MOUSE
68972	TATD3_MOUSE
19346	Q0PD54_MOUSE
19346	Q3U4W5_MOUSE
19346	RAB6A_MOUSE
77929	YIPF6_MOUSE
328108	F179B_MOUSE
432731	F8WJ31_MOUSE
432731	ZSC26_MOUSE
93679	TRIM8_MOUSE
72958	E9Q1L8_MOUSE
100048644	PT117_MOUSE
18747	KAPCA_MOUSE
320615	H7BWZ9_MOUSE
17304	MFGM_MOUSE
17304	Q3TDU5_MOUSE
381067	E9PWT2_MOUSE
381067	Q80ZY7_MOUSE
72895	SETD5_MOUSE
56149	GRASP_MOUSE
66511	B7ZMS6_MOUSE
66511	CHTOP_MOUSE
66511	E9PW20_MOUSE
17126	SMAD2_MOUSE
223648	Q0P5Z5_MOUSE
223648	S4R181_MOUSE
54004	DIAP2_MOUSE
54004	K4PWM5_MOUSE
54004	Q6W4W7_MOUSE
69709	PTRD1_MOUSE
16440	ITPR3_MOUSE
11804	APLP2_MOUSE
11804	Q3TPZ7_MOUSE
11804	Q3UDL6_MOUSE
11804	Q60709_MOUSE
11804	Q61482_MOUSE
11804	Q64348_MOUSE
245944	VPS54_MOUSE
22343	LIN7C_MOUSE
100504663	BAKOR_MOUSE
234852	CHM1A_MOUSE
15951	E9QKL6_MOUSE
15951	IFI4_MOUSE
15951	IFI5B_MOUSE
330788	Q6PGD2_MOUSE
330788	Q8BIY7_MOUSE
14569	GDIB_MOUSE
14569	Q3UPA3_MOUSE
237411	E9Q9G3_MOUSE
331401	Q3US09_MOUSE
331401	Q3UUT9_MOUSE
331401	Q8CCY8_MOUSE
331401	THOC2_MOUSE
13854	EPN1_MOUSE
26451	RL27A_MOUSE
80861	DHX58_MOUSE
58172	Q3UGZ1_MOUSE
58172	SRTD2_MOUSE
74026	MSL1_MOUSE
338354	E9Q2S6_MOUSE
66817	T170A_MOUSE
56398	CHP1_MOUSE
67292	PIGC_MOUSE
66983	ZN830_MOUSE
22241	Q6PB82_MOUSE
22241	ULK1_MOUSE
235626	SETD2_MOUSE
74359	CN093_MOUSE
